x,y,z,nx,ny,nz,sk
-3.5476060301e-01,-2.5512864169e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3280000305e-03
-9.0752633557e-01,-4.7991004270e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3072000303e-03
-6.3363463398e-02,-1.0000000000e+00,7.2030882375e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.9952000275e-03
7.1286401197e-01,-6.4182094210e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9328000269e-03
3.5744852339e-01,-2.1803482364e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2344000297e-03
-8.0249189567e-01,2.6679650971e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7232000341e-03
6.8455102127e-01,7.8139947956e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5672000327e-03
8.9357044787e-01,5.6603564877e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9224000268e-03
-3.7560417987e-01,1.0000000000e+00,1.3169069953e-03,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,2.8912000265e-03
1.0000000000e+00,-2.2509591337e-01,5.4903571625e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.3384000306e-03
8.4458212726e-01,-3.4277389552e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2344000297e-03
-1.8488571674e-02,4.6202016847e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7024000340e-03
3.7843621097e-01,1.3150437334e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6296000333e-03
6.6287504981e-01,1.9199459517e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,5.6784000521e-03
-4.1118565389e-01,7.7730966448e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5152000322e-03
-4.6680216043e-01,3.6454173021e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8808000264e-03
-6.4700835461e-01,-4.4325966934e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1720000291e-03
4.1237368624e-01,5.1868053207e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1200000286e-03
3.9165502354e-01,-2.5931358110e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0576000280e-03
-9.4110776242e-01,-7.4316490589e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3488000307e-03
-2.1519816890e-01,2.4453757884e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.0056000276e-03
-8.9728493851e-01,5.5602392803e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0456000371e-03
8.0156441243e-01,-7.7779652105e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.0264000278e-03
9.1796673300e-01,7.7927131570e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7128000340e-03
-6.7987692130e-01,1.0000000000e+00,3.7944726642e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.0368000278e-03
8.7375840370e-01,-8.6141105599e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5568000326e-03
-4.4360840774e-01,4.8420508870e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8064000349e-03
9.6172773840e-01,-6.3668131895e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.3576000400e-03
-1.0642353930e-01,-1.7632229428e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0160000277e-03
-8.4880383026e-01,3.5546895038e-02,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0680000281e-03
-6.6438131124e-01,-7.8977198664e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9328000269e-03
4.3992027291e-02,6.0792743644e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2760000300e-03
1.0000000000e+00,-5.9658195010e-01,-6.7620791868e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,4.4200000405e-03
-5.7908825005e-01,-7.2272903935e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.1600000381e-03
5.3389750394e-02,-3.8598433775e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3280000305e-03
-1.0000000000e+00,-5.0286777435e-02,5.5498502914e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1824000292e-03
8.6133538883e-01,6.8585545023e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8168000350e-03
8.0303254610e-02,-7.6657806550e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.6400000334e-03
-2.2922776277e-01,8.1038485983e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7144000249e-03
-8.6714631808e-01,4.6251138258e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2344000297e-03
-5.6544042619e-01,-5.3180634935e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0680000281e-03
-6.5646984246e-01,-8.9110866246e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9432000270e-03
9.7070080701e-01,8.4657932621e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.4304000406e-03
-9.5776113127e-01,-9.8380417557e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.0128000460e-03
-2.4801910983e-01,-6.6288976621e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.3056000395e-03
-2.4914703549e-01,-5.0330248811e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1720000291e-03
-4.6943712072e-01,-6.4986274497e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9952000275e-03
1.0000000000e+00,-9.4337194554e-01,9.0721567680e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,2.9744000273e-03
-1.0000000000e+00,-8.6669535238e-01,8.0704366612e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.7856000347e-03
-7.4562616870e-01,1.7427626958e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7128000340e-03
6.9837465966e-01,5.4111741721e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2864000301e-03
6.3426009790e-01,-4.8721975996e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5672000327e-03
-5.3299012242e-01,-6.3284755976e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1824000292e-03
-3.0340641572e-01,1.0000000000e+00,-3.2313641509e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.0056000276e-03
-6.0834310605e-01,-2.6074372064e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4216000314e-03
2.7486057302e-01,-5.7380708696e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0352000370e-03
-6.3126480119e-01,4.8826342324e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7336000342e-03
8.0761454022e-01,5.5764006697e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9832000365e-03
2.0760689825e-01,9.0491442346e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4216000314e-03
3.1413384312e-01,-2.6778239335e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9328000269e-03
-9.9773226837e-01,7.0396821481e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0264000278e-03
6.2015101431e-01,-5.3680812409e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8896000357e-03
-4.9455734826e-01,6.6240209727e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5880000329e-03
3.3520064120e-01,-1.0000000000e+00,-7.5613361712e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.7248000250e-03
2.5735695252e-01,-4.7476836375e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4008000312e-03
7.2680250167e-01,1.4580075719e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4424000316e-03
8.4502155598e-01,4.1756981053e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0784000282e-03
2.9660768530e-01,-1.0447672689e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9536000271e-03
1.0000000000e+00,5.8075591304e-01,-1.1571959643e-01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7456000252e-03
7.3536905288e-01,1.1450529430e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9416000361e-03
-8.0581469797e-01,-2.3531705600e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1720000291e-03
-3.4960758163e-01,7.3873420271e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7664000254e-03
-8.9512169746e-01,-6.7244014605e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.1392000380e-03
1.0000000000e+00,-3.3242183801e-01,8.0823836308e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.4216000314e-03
1.0000000000e+00,-6.3119024824e-01,-1.3536241551e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.7440000343e-03
5.4304916484e-01,-4.8666972937e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.4304000406e-03
2.9535720936e-01,-3.2135549633e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0368000278e-03
-2.7929321684e-01,-1.0000000000e+00,-2.5578180716e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.6816000338e-03
-6.2592025652e-01,2.0920599440e-03,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0784000282e-03
7.8339162785e-01,-8.4277447243e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4736000319e-03
6.3197418580e-02,-1.0000000000e+00,1.3824411421e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.0576000280e-03
5.9889062680e-01,-6.1047824055e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7648000345e-03
-1.6749230019e-01,2.9634712957e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7664000254e-03
-2.6732626107e-01,3.7829817991e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3488000307e-03
-2.7153518107e-01,2.4785020172e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1096000285e-03
2.4401042604e-01,8.5237754757e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2432000389e-03
-3.2701693087e-01,1.0000000000e+00,1.3815684327e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.6488000426e-03
-2.0566893630e-01,-7.3207041652e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0992000284e-03
8.1376264266e-01,-1.4777461512e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3176000304e-03
-1.1640706181e-01,-6.0619053922e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5672000327e-03
7.5149184211e-01,1.0000000000e+00,6.1122217102e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.2240000296e-03
-3.3757279735e-01,-9.4065720452e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2968000302e-03
-6.4945265019e-01,-3.8208898870e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2552000299e-03
-4.5690283367e-01,1.5314628601e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.5168000231e-03
4.4978091662e-02,-6.2314600297e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5048000321e-03
7.2618689797e-01,-1.6744422225e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3904000311e-03
4.7092967281e-01,6.2924356101e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7336000342e-03
-1.0000000000e+00,2.5250952648e-01,2.2343328309e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7560000253e-03
1.0000000000e+00,5.3294158198e-01,4.3324057739e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7856000347e-03
7.4212509501e-01,8.1991780237e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7440000343e-03
-1.0000000000e+00,-2.9896137572e-01,-9.2713280150e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.6400000334e-03
-5.5501490914e-02,-1.7555949117e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8808000264e-03
9.4048829852e-01,-4.1325244842e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7144000249e-03
-3.8578405386e-01,-3.7273889650e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4320000315e-03
2.0187699742e-01,4.0019036377e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9000000358e-03
4.9146091491e-01,-8.4479819951e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.6504000335e-03
-9.4824390776e-01,3.5662252860e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.5480000234e-03
2.6339767067e-01,1.0000000000e+00,-2.4790774977e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.5048000321e-03
1.3158427582e-01,5.8577862797e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1408000288e-03
3.1100823089e-01,3.4076536406e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0680000281e-03
-1.8787064086e-01,9.9385609765e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0768000374e-03
1.6421736001e-01,-1.0000000000e+00,1.7693908411e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.0680000281e-03
-7.3866082304e-01,-8.5020079727e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2848000393e-03
-8.3791641519e-01,-1.0000000000e+00,1.0889397742e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.5360000324e-03
-4.0189919203e-01,-4.1342824552e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7960000348e-03
-8.8604090816e-01,-3.6952457871e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0160000277e-03
8.8240065473e-01,-8.5486667811e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6816000338e-03
4.4923054320e-01,-2.7614142015e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7336000342e-03
-7.1268879083e-01,-4.4618812230e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0040000367e-03
-7.4957717303e-01,7.9159793454e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0560000372e-03
6.8195216111e-01,7.4532156471e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8688000355e-03
-3.6763409859e-01,-1.0000000000e+00,-6.7730130685e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.8184000258e-03
6.0463460654e-01,7.2482022739e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3280000305e-03
1.0000000000e+00,-6.7891328604e-01,3.0757846886e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.8064000349e-03
1.0000000000e+00,-5.0327727816e-01,1.3357396636e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.9520000362e-03
-9.4727420800e-01,5.0046016609e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.4960000229e-03
1.0000000000e+00,4.3802733959e-02,-8.0161877628e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8600000262e-03
1.4203535465e-01,-8.0717360650e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9328000269e-03
-1.9052983155e-01,-6.8526251696e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1408000288e-03
9.9423936747e-01,-9.7308794862e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9952000275e-03
-7.4079365571e-02,-3.4153056751e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.5672000327e-03
6.1598136395e-01,-4.5591222267e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.2848000393e-03
-3.5017950429e-01,-8.3128174025e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1512000289e-03
6.3118712657e-01,-8.8343761168e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8496000261e-03
7.3641261978e-01,1.0000000000e+00,-1.2385244414e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.3904000311e-03
1.0000000000e+00,3.3808735319e-01,1.0408391363e-01,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.1824000292e-03
4.8481949680e-01,9.1957649631e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0040000367e-03
-1.0000000000e+00,2.6057210226e-01,-8.1858608989e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.3696000309e-03
-2.8159633118e-01,6.0767348798e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.6520000243e-03
8.7478338682e-02,-1.0000000000e+00,-9.5875877684e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.3280000305e-03
2.3742862967e-01,-7.9747241513e-03,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7648000345e-03
-3.4600783531e-01,3.8148250625e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.8880000448e-03
-1.6244845256e-01,-9.9718174682e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1512000289e-03
-1.0000000000e+00,7.9622463675e-01,-1.4752271028e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,2.5376000233e-03
2.2208396492e-01,-7.0060723916e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.0456000371e-03
9.6707079194e-01,-6.8963040933e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1616000290e-03
2.3532265061e-01,1.0900042068e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7960000348e-03
-1.8328949405e-01,7.4916544141e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7248000250e-03
-4.1716608690e-01,-5.3731086642e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8168000350e-03
3.5649554605e-02,-7.0378967126e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.6192000332e-03
-1.0000000000e+00,2.1413264411e-01,1.0414087885e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3904000311e-03
1.7344013203e-01,-3.4053302973e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.9504000454e-03
3.7945817460e-01,3.6086032166e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.3472000399e-03
-7.6042853960e-01,5.9880024113e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.8256000443e-03
-4.1602717629e-02,7.4257002603e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.4632000318e-03
2.2050394303e-01,3.3134472141e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0456000371e-03
-1.0000000000e+00,4.4887860841e-01,1.3693910257e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1392000380e-03
-1.0000000000e+00,-5.6563716995e-01,-2.3663192797e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,2.9328000269e-03
-9.2975539355e-01,3.1671181750e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3072000303e-03
-4.9582999593e-01,4.8484174955e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8808000264e-03
-4.4059791149e-01,-3.1771774859e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2952000394e-03
3.8757945629e-01,1.9613118972e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8896000357e-03
9.3243033071e-02,6.8995912176e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7456000252e-03
-3.6951915332e-01,6.4234100495e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2448000298e-03
-8.0570354908e-01,2.5748297342e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8792000356e-03
8.7572747294e-02,-1.0000000000e+00,1.7777225994e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.4216000314e-03
-8.9139070594e-01,-1.7000059527e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7440000343e-03
-7.1339905247e-01,3.4336545517e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2032000294e-03
-3.1620615664e-01,2.8589749573e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.5152000322e-03
-6.2635011079e-01,2.6990360377e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0680000281e-03
8.6675407020e-01,1.4577317587e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8064000349e-03
-2.6070847186e-01,-9.1954567354e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.6520000243e-03
-1.1514075798e-01,-4.7888307326e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.5376000233e-03
8.2115652828e-01,-6.0288026374e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2760000300e-03
-5.9858568271e-01,1.4887213399e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.3504000216e-03
6.4234454782e-01,-2.7705963370e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1304000287e-03
6.2514362957e-01,5.1634459125e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9848000274e-03
8.8941452563e-02,-1.8250179664e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.5480000234e-03
-9.4107751754e-01,-1.8726144473e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8808000264e-03
4.3744152197e-02,-1.5667941397e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9624000363e-03
7.5795320649e-01,9.5908665413e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8600000262e-03
3.5419510242e-01,-9.9399629629e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7544000344e-03
7.7839105964e-01,-9.0382617919e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9432000270e-03
1.0000000000e+00,-3.3372723772e-01,-6.4477849420e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0368000278e-03
5.5737029490e-02,1.0000000000e+00,-2.1395106986e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,2.9744000273e-03
-2.7215315872e-01,-3.5757695449e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8080000257e-03
-1.0000000000e+00,-2.3837406862e-01,-1.5906852017e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.0368000278e-03
2.0333826757e-01,2.8787745868e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.4128000221e-03
6.4466822017e-01,5.0769393214e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2760000300e-03
4.1891506084e-01,9.3679418067e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9936000366e-03
8.2025315911e-01,7.5463337632e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8896000357e-03
-8.2554931176e-02,4.4071281879e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3176000304e-03
9.4496979739e-01,3.2363601254e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1720000291e-03
